frame_index,file_offset,hex_frame,rotacao_rpm,bateria_v,map_bar,nao_id_0,pcomb_bar,nao_id_1,tps_pct,temp_ar_c,temp_motor_c,sonda_nb_v,sonda_wb_v,nao_id_2,corr_sonda_pct,nao_id_3,ponto_ign_deg,inj_b1_pct,inj_b2_pct,inj_b3_pct,inj_b1_ms,inj_b2_ms,inj_b3_ms,booster_hex,booster_desc,nao_id_4,fase_ang_deg,nao_id_5,roda_tracao_kmh
11966,706035,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11967,706094,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11968,706153,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11969,706212,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11970,706271,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11971,706330,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11972,706389,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11973,706448,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11974,706507,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11975,706566,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11976,706625,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11977,706684,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11978,706743,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11979,706802,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11980,706861,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11981,706920,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11982,706979,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11983,707038,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11984,707097,aa 55 aa 00 00 84 00 00 00 bc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,bc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11985,707156,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11986,707215,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11987,707274,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11988,707333,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11989,707392,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11990,707451,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11991,707510,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11992,707569,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11993,707628,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11994,707687,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11995,707746,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11996,707805,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11997,707864,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11998,707923,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
11999,707982,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12000,708041,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12001,708100,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12002,708159,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12003,708218,aa 55 aa 00 00 84 00 00 00 d1 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,d1 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12004,708277,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12005,708336,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12006,708395,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12007,708454,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12008,708513,aa 55 aa 00 00 84 00 00 00 71 00 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,71 00 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12009,708572,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12010,708631,aa 55 aa 00 00 84 00 00 00 da 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,da 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12011,708690,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12012,708749,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12013,708808,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12014,708867,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12015,708926,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12016,708985,aa 55 aa 00 00 84 00 00 00 82 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,82 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12017,709044,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12018,709103,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12019,709162,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12020,709221,aa 55 aa 00 00 84 00 00 00 dc 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dc 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12021,709280,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12022,709339,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
12023,709398,aa 55 aa 00 00 84 00 00 00 dd 01 42 00 1d 00 00 00 00 00 00 00 00 00 1d 00 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3 01 00 00 00 00,0,13.2,0.0,dd 01 42 00 1d 00,0.0,00 00 00 00,0.0,29,66,0.0,0.0,00,0,00 00,0.0,0,0,0,0.0,0.0,0.0,0x00,nda,00 00 00,435,00 00,0.0
